,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,price_ann_fair,price_ltci_fair,price_rmr_fair,female,college,nkids,anykids,university,pexhaust,pbeq,pnhome,price_ann_fair_avg,price_ltci_fair_avg,price_rmr_fair_avg,buy_ann_joint,buy_ltci_joint,buy_rmr_joint,buy_ann_indp,buy_ltci_indp,buy_rmr_indp,seed
716,3084.2107633132296,5,0,1,350.0,0.0,450.0,63,60.02193370044839,60.02193370044839,1,62,5.3352829955954135,5.3352829955954135,1,0,0,1,0,0,0,0,0.0815706592067829,-3.855540557866548,-1.1058750862775537,-1.4466221735770397,0.1035466899697351,-4.7014495752858565,-2.093187491853397,-0.7016240214162728,0.1870275406517938,-5.581817848765904,-3.4897366120931648,-2.3417528175979423,0.0775618601602793,-3.273411048518783,-0.6118056410886312,-0.7612473473819424,0.102499701303736,-4.65348151971386,-2.1247297401867127,-0.3692567973750774,0.2014974118115121,-6.810162698226493,-4.547195543714087,-3.2336755657317604,0.0,0.0,0,0.0,0.9433121395611976,0.7289451651984087,70.0,175.0,70.0,175.0,1.104,4.416,0.732,3.684,0.02,0.04,0.06,0.08,6.5520000000000005,13.644,3.2760000000000002,5.46,24.0,48.0,24.0,48.0,67.5,135.0,67.5,135.0,0.95,0.5,0.01,0.01,0.5,0.01,0.6,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,16.533525591310845,0.0683796870725142,0.0022558004573291,0,1.0,3.0,1,0.0,0.4,0.95,0.9,17.180088810367447,0.08299952010681524,0.0024849368038879914,0.5,0.0,0.0,0.5,0.0,0.0,
928,3027.395677984212,5,0,1,25.0055,0.0,1300.0,60,233.36881019999996,233.36881019999996,1,65,133.3536058285714,133.3536058285714,1,0,1,0,0,0,0,0,0.0699678568502042,-2.954609391246391,-0.2925408457673545,-0.6005088717448539,0.1012238680852629,-4.477408480680694,-2.0084147729873503,-0.4125069766721833,0.1988727080487109,-5.94863410326604,-3.696310503614811,-2.5671771012028515,0.0854073977049429,-3.977425035337308,-1.3372575994540756,-1.513897771181645,0.1083337646915222,-4.682427807510378,-2.0945017574851184,-0.4896693948778905,0.1709436849245629,-5.6437750569287335,-3.605406033681401,-2.23534829434827,0.0,0.0,0,0.0,0.1106238412519491,0.1741336529863472,205.0,512.5,205.0,512.5,2.124,5.1000000000000005,0.852,2.556,0.06,0.08,0.02,0.04,16.392,20.496,13.656,13.656,24.0,48.0,24.0,48.0,195.0,390.0,195.0,390.0,0.25,0.01,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,19.215509809578403,0.0774833665173585,0.0036798383618203,1,1.0,3.0,1,0.0,1.0,1.0,0.15,19.957125489364277,0.10030507647102685,0.0014711123029759762,0.5,0.0,0.0,0.5,0.0,0.0,
1057,2341.501344690914,4,0,1,230.0,0.0,350.0,69,34.2,34.2,1,66,14.4,14.4,1,0,1,0,1,0,0,0,0.0944625705537028,-4.015233526894219,-1.3660423658970362,-1.6613857258584053,0.1157417846129188,-4.544493040736942,-1.9978338820891308,-0.6981956352791215,0.2023877952706322,-5.517878008884045,-3.365836405945439,-2.1646032690506405,0.0212154697914255,-1.6088875139300125,0.9522989942857611,0.8182319863116811,0.0411852727258985,-2.4899136487416205,-0.0102882471778141,1.5896401122708144,0.1672234487767222,-4.837704550544842,-2.452165335488317,-1.1881165614210842,0.0,0.0,0,0.0,-3.0,1.5,46.0,115.0,46.0,115.0,2.928,4.884,0.972,2.928,0.06,0.08,0.04,0.02,4.284,6.42,1.716,12.84,24.0,48.0,24.0,48.0,70.0,140.0,70.0,140.0,0.01,0.01,0.01,0.5,0.2,0.01,0.7,0.1,0.01,0.01,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,10.814313595167246,0.1032804286818674,0.0004041284732239,0,0.0,3.0,1,0.0,0.5,1.0,0.0,12.99234977104385,0.09509252787793375,0.0013937673306898513,0.5,0.0,0.0,0.5,0.0,0.0,
413,4427.977115973115,3,0,1,590.0,0.0,1450.0,67,41.80117033803535,41.80117033803535,1,70,25.87691497116474,25.87691497116474,1,0,1,0,0,0,0,1,0.0909757787446108,-3.131661076392461,-0.3483492970613872,-0.4747588180381706,0.1116417525019657,-4.44460981431887,-1.681042585107553,-0.0512706098515361,0.2628325370705579,-7.430082979503435,-4.911744534722691,-3.662988139804815,0.0852501300986563,-3.685159489040898,-1.0315845328062767,-1.3380440000825395,0.0977682161578683,-4.2011795905546405,-1.6425206912764745,-0.0881583530472208,0.1898593895214184,-5.995836610088914,-3.905431737921771,-2.612256513358009,0.0,0.0,0,0.0,-8.550888514859443e-08,0.1353559703285776,143.0,357.5,143.0,357.5,3.336,2.22,2.7840000000000003,3.336,0.04,0.08,0.02,0.06,6.876,34.356,11.448,11.448,24.0,48.0,24.0,48.0,290.0,580.0,290.0,580.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,14.875865445653517,0.1412325159040162,8.929361949611837e-05,1,1.0,1.0,1,0.0,0.2,1.0,0.5,15.750114576986954,0.1105757262351278,0.0006469303909946782,0.5,0.0,0.0,0.5,0.0,0.0,
38,2341.501344690914,4,0,1,300.0055,0.0,750.0,65,122.95241574717008,122.95241574717008,1,62,69.50827523395294,69.50827523395294,1,0,1,0,0,1,1,1,0.0692419901366726,-3.5133405333395875,-1.0460059458179882,-1.1948612486082015,0.0882540903672299,-4.127523137046069,-1.653266414716714,-0.1796790775719181,0.1181029417405204,-3.762023053183935,-1.8244479484943137,-0.6293469407998762,0.0850809696363023,-3.3496359834483744,-0.6449781888220643,-0.9249899145707792,0.1120051534249829,-4.494354971130868,-1.8506371197900744,-0.2641687095403722,0.2079676145445625,-6.585174325549006,-4.259024469611304,-2.9506385991393818,0.0,0.0,0,0.0,0.0302373411898865,0.0344510939799622,360.0,900.0,360.0,900.0,0.972,5.856,1.464,4.884,0.02,0.04,0.08,0.06,17.7,88.524,29.508,29.508,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,11.80025774886624,0.0875212126349617,0.018373210645723,0,0.0,1.0,1,0.0,0.0,1.0,0.1,15.711153315543942,0.07577270886363538,0.0019645307101435177,0.5,0.0,0.0,0.5,0.0,0.0,
1022,4427.977115973115,3,0,1,260.0,0.0,2000.0,69,58.491475113970495,48.689935879711825,1,70,36.90313887316751,37.81742592598977,1,0,1,1,0,0,1,1,0.078121507156919,-3.3283110685363586,-0.6375850426853191,-0.7470350948162883,0.1056236994279076,-4.872771751976803,-2.223111352996725,-0.5565813517731595,0.2612449939290127,-8.089358772610753,-5.663827383227964,-4.3454427237429885,0.0510367379755713,-3.5974024221621907,-0.9459935543114498,-1.1675399577547294,0.0639335090242147,-4.344007944445711,-1.6196625604184605,0.002040389820143,0.1604588700621222,-5.869053662748802,-3.889754400116976,-2.5935765633045778,0.0,0.0,0,0.0,0.6621771110746163,1.056757060796136,58.0,145.0,58.0,145.0,3.336,5.5680000000000005,1.668,2.22,0.06,0.08,0.04,0.02,2.94,4.908,5.892,12.276,24.0,48.0,24.0,48.0,400.0,800.0,400.0,800.0,0.1,0.1,0.25,0.25,0.1,0.1,0.2,0.2,0.01,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,15.17899207118545,0.1013542123280639,0.0003093627654129,1,1.0,3.0,1,0.0,0.0,1.0,0.9,13.882781132501421,0.11566076031761527,0.0004873402675302899,0.5,0.0,0.0,0.5,0.0,0.0,
274,3223.604382708034,3,0,1,250.0,0.0,1300.0,65,79.39062765197289,79.39062765197289,1,65,41.091314332086114,41.091314332086114,1,0,1,0,0,0,0,0,0.0884947482185349,-4.003942356928804,-1.366989914803009,-1.5501365925443489,0.101611151502686,-4.451136795870699,-1.8941642575688304,-0.2489862438585449,0.1846262064113765,-5.70323775883165,-3.634697326490182,-2.272558552764968,0.0799248058865736,-3.007414412444025,-0.3403824348763242,-0.502449598360365,0.1159857500675572,-4.53363915331499,-1.9459680936715416,-0.3316508052883016,0.2063075494233188,-5.893403580942311,-3.662266292251517,-2.372035254402068,0.0,0.0,0,0.0,0.0226879542337982,0.0658552177838621,75.0,187.5,75.0,187.5,1.464,1.956,2.436,5.856,0.08,0.04,0.06,0.02,2.46,18.444,6.144,9.216000000000001,24.0,48.0,24.0,48.0,260.0,520.0,260.0,520.0,0.01,0.01,0.01,0.01,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,15.599454419433084,0.1069794786195078,0.0006851374815084,0,0.0,2.0,1,0.0,0.6,1.0,0.8,15.711153315543942,0.07577270886363538,0.0019645307101435177,0.5,0.0,0.0,0.5,0.0,0.0,
905,1666.0411339049424,3,0,1,280.0,0.0,2000.0,70,88.15190727966493,88.15190727966493,1,70,41.1375567305103,41.1375567305103,1,0,0,0,0,1,1,1,0.0646371601957263,-3.264557329485907,-0.5649769096197998,-0.7234720238644445,0.0948633138154616,-4.860339935705218,-2.309699283883907,-0.591233351726363,0.2210275433551688,-7.062874709394552,-4.813438140424007,-3.597517792599993,0.0683030992514581,-4.06066707240566,-1.3153049983183744,-1.567965491006995,0.0923344009336722,-4.929836665300984,-2.325778931569945,-0.7341802148147644,0.1902543743888927,-6.691942331438007,-4.694070551076249,-3.413979567182912,0.0,0.0,0,0.0,0.014567721847429,0.0091140079202622,56.0,140.0,56.0,140.0,2.7840000000000003,6.672,1.116,3.336,0.06,0.04,0.02,0.08,1.932,12.048,2.892,14.448,24.0,48.0,24.0,48.0,700.0,1400.0,700.0,1400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,14.099220600357912,0.0828547240248351,9.369033916691257e-05,1,0.0,2.0,1,1.0,0.15,1.0,0.2,13.415924655883215,0.10410176266257254,0.0006470040862703744,0.5,0.0,0.0,0.5,0.0,0.0,
1486,949.5838434120576,3,0,1,0.0055,0.0,1100.0,68,139.9852657345424,130.39949487442522,1,65,89.94017877290118,73.33898840417089,1,0,0,1,1,1,0,1,0.045627839698658,-2.5740096167187,0.2300109157686495,-0.1097454488470899,0.0638435533565196,-3.133685394249742,-0.3882253912934533,0.9386361863007716,0.1401345140470411,-4.38272016469652,-2.113223862229827,-0.9559484735018748,0.0801371534392152,-3.557423907469156,-0.910771892079041,-1.2129266405752464,0.1101429463755451,-5.210792088980333,-2.68187535951645,-0.9784913988144872,0.2223262089960245,-7.301930742304658,-5.025575031289531,-3.8663948787146496,0.0,0.0,0,0.0,0.014567721847429,0.0091140079202622,360.0,900.0,360.0,900.0,2.928,4.884,0.972,2.928,0.04,0.02,0.08,0.06,32.316,32.316,19.392,96.94800000000001,24.0,48.0,24.0,48.0,220.0,440.0,220.0,440.0,0.25,0.01,0.01,0.01,0.75,0.5,0.99,0.75,0.25,0.1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,11.102070585725029,0.2238507569795933,0.0002761231048015,0,0.0,2.0,1,1.0,0.0,1.0,0.0,13.218084462965704,0.10230581503793665,0.0016547319662863662,0.5,0.0,0.0,0.5,0.0,0.0,
463,688.7628253365825,4,0,1,14.162268969903758,269.9716217472728,400.0,67,62.785743396702465,62.785743396702465,1,67,19.35572764223496,19.35572764223496,1,0,1,0,1,0,0,0,0.0866080396647196,-4.393379617783384,-1.7282761540127702,-2.0263408935923968,0.11307570980326,-5.34387934988129,-2.742931951543179,-1.2585708717810475,0.2159672033542931,-6.71288159957436,-4.670027799281038,-3.4040921934055905,0.086696566171896,-3.243624634235438,-0.5447296631251083,-0.6310591967259701,0.1297469074465483,-4.872236436021455,-2.2298592666189627,-0.4987460898977178,0.2659745355146498,-8.076257089499041,-5.507747324300037,-4.116685805327627,0.0,0.0,0,0.0,0.0762049823693039,0.4123327388522079,14.0,35.0,14.0,35.0,0.972,5.856,2.436,2.928,0.08,0.06,0.04,0.02,0.732,3.648,1.212,1.212,24.0,48.0,24.0,48.0,80.0,160.0,80.0,160.0,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.25,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,15.794749601576344,0.0571681726780938,0.0,0,0.0,3.0,1,1.0,1.0,0.0,0.1,14.121193464023477,0.09233475559302456,0.0017892237196430706,0.0,0.0,0.0,0.0,0.0,0.0,
1324,688.7628253365825,5,0,1,347.0,0.0,730.0,66,78.35788126004297,78.35788126004297,1,,,,,0,0,1,0,0,0,0,0.0832029484326994,-4.108401007757105,-1.4746015583724985,-1.8217676364669768,0.109842036108701,-5.023521969059403,-2.4069955010252064,-1.0775683377268794,0.1811652736820462,-5.479330769616548,-3.479496384055211,-2.295459425544319,,,,,,,,,,,,,0.0,0.0,0,,0.4510652596060075,0.2689456201512374,69.4,173.5,69.4,173.5,0.972,4.884,1.464,5.856,0.04,0.08,0.02,0.06,5.856,8.784,7.0200000000000005,5.856,24.0,48.0,24.0,48.0,146.0,292.0,146.0,292.0,0.01,0.01,0.01,0.01,0.4,0.01,0.1,0.01,0.1,0.03,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,14.387263471180852,0.0606128181699831,0.0022279728557204,0,0.0,0.0,0,1.0,0.25,0.98,0.8,14.698780185578718,0.09561077284260683,0.0017391725684263012,0.5,0.0,0.0,0.5,0.0,0.0,
388,3717.121450519956,8,0,1,66.0,360.0,600.0,62,87.20136845081609,20.0,1,65,3.791363845687656,5.0,1,1,0,0,0,0,0,0,0.0887240118736476,-3.687770478394444,-0.9975676064403568,-1.403066286808743,0.1097544851176984,-4.342131311022021,-1.6944599379116791,-0.4104196909377713,0.2083296029056676,-5.96729320616324,-3.693520005739608,-2.601628380997398,0.0894296613380608,-3.38322443182667,-0.7090479833133154,-0.8910041404377602,0.1205203148366495,-4.87002279503204,-2.3153077367800226,-0.5311405726425117,0.2314476505721135,-7.210161140690795,-4.920232889734554,-3.5172196187297,0.0,0.0,0,0.0,0.2924343405363069,0.0350967784641505,33.2,83.0,33.2,83.0,1.836,1.476,1.104,4.416,0.08,0.04,0.06,0.02,3.024,3.7680000000000002,1.008,6.288,24.0,48.0,24.0,48.0,36.0,72.0,36.0,72.0,0.01,0.01,0.01,0.01,0.2,0.2,0.2,0.01,0.01,0.2,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.7986287229243,17.157769809772095,0.1076510780200857,0.0,0,1.0,2.0,1,0.0,1.0,,0.8,17.9349187337184,0.08318727456763397,0.003983388785659818,0.5,0.0,0.0,0.5,0.0,0.0,
1311,580.936724934376,8,0,1,0.0055,0.0,500.0,61,148.22914223926358,71.16731093911349,1,60,18.23053879017782,21.95767415595552,1,0,1,0,0,0,0,1,0.0773732029864982,-4.009783329029451,-1.3607183028476395,-1.6565040188375466,0.1099008892944392,-5.075271762344435,-2.5590983942020284,-1.0870002369980851,0.1808233241154367,-5.537307886852219,-3.543704157803646,-2.34557290296467,0.0732825027845961,-2.898072987353292,-0.2442744414273612,-0.3835702936911901,0.1007070474870038,-4.204684142232864,-1.5950474862646542,0.1391429281633636,0.1697076597656899,-5.297947228608583,-3.124274892629639,-1.7373316409723751,0.0,0.0,0,0.0,0.4380143961823872,0.0470558555521416,130.0,325.0,130.0,325.0,1.104,1.476,2.208,3.684,0.06,0.04,0.02,0.08,3.8280000000000003,14.364,9.576,28.740000000000002,24.0,48.0,24.0,48.0,75.0,150.0,75.0,150.0,0.01,0.01,0.01,0.01,0.5,0.9,0.01,0.01,0.01,0.25,0.75,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.7986287229243,18.390701970875583,0.046890835135368,0.0024985306396268,0,0.0,0.0,0,1.0,0.9,0.7,0.9,18.169605448254682,0.08701219839096837,0.0016317914352298592,0.5,0.0,0.0,0.5,0.0,0.0,
416,2341.501344690914,5,0,1,0.0,250.0,2000.0,67,68.13656318852591,51.96394369478722,1,67,11.356093864754321,11.54754304328605,1,0,1,0,0,0,0,0,0.0909556967414808,-3.962869145092753,-1.211845320969507,-1.4815137805238332,0.1163555104275194,-4.639716120810662,-1.9648925593425093,-0.612865645745492,0.2294477849166578,-6.424652183211455,-4.209267791362636,-2.932309464723746,0.081229431671061,-3.6814942360890512,-0.975458589330108,-1.0463752862529851,0.1134175780516741,-5.323384274283876,-2.730304482577267,-0.8333951969386681,0.2328752091014752,-7.989285093046974,-5.614509718499079,-4.140968777108011,0.0,0.0,0,0.0,0.1106238249066435,0.2988908419525052,0.0,0.0,0.0,0.0,0.972,5.856,1.464,4.884,0.06,0.08,0.02,0.04,0.0,0.0,0.0,0.0,24.0,48.0,24.0,48.0,470.0,940.0,470.0,940.0,,,,,0.75,0.2,0.2,0.3,0.3,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,13.682229085719047,0.1059685313173705,0.0005714549741852,0,0.0,1.0,1,0.0,0.5,0.5,,14.121193464023477,0.09233475559302456,0.0017892237196430706,0.5,0.0,0.0,0.5,0.0,0.0,
565,688.7628253365825,4,0,1,100.0055,0.0,500.0,65,252.11321340808857,252.11321340808857,1,62,126.05660670404428,126.05660670404428,1,1,1,0,0,0,0,0,0.0870028284503931,-4.20638381821043,-1.5073904805996532,-1.821486052155796,0.1143509292370629,-5.11270934406854,-2.665186472290543,-1.1519623510118202,0.1883023932292979,-5.644316593929555,-3.700034803893142,-2.3775186673250506,0.0777774052467048,-3.5253467714620443,-0.8823488366915316,-1.1160460993820838,0.100210716093451,-4.90542153777993,-2.319400305796554,-0.5679580625602196,0.1921849280982401,-6.738110395922165,-4.498850473521328,-3.231243411947044,0.0,0.0,0,0.0,0.109404240984555,0.725915687141022,660.0,1650.0,660.0,1650.0,0.972,5.856,1.464,4.884,0.08,0.02,0.06,0.04,54.096000000000004,162.288,32.46,54.096000000000004,24.0,48.0,24.0,48.0,100.0,200.0,100.0,200.0,0.1,0.01,0.1,0.01,0.1,0.01,0.01,0.05,0.01,0.25,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,15.31916603196118,0.0549827731412774,0.0040710387018361,0,0.0,0.0,0,1.0,0.05,1.0,0.75,15.711153315543942,0.07577270886363538,0.0019645307101435177,0.0,0.0,0.0,0.0,0.0,0.0,
95,9964.177008128749,2,0,1,25.0,0.0,295.0,62,80.5283633488426,80.5283633488426,1,65,48.31701800930556,48.31701800930556,1,0,1,0,1,0,0,0,0.0856210170895509,-2.966909686467712,-0.3033572093807324,-0.5239477665813423,0.112534840087517,-4.065373560544002,-1.5186725938452634,0.0995758432283677,0.2541324258053045,-6.903640490554669,-4.558801248516792,-3.2079659376877654,0.0985966618080612,-3.845427743696271,-1.233379329680912,-1.4905122578946608,0.1193915856079601,-4.402520327826315,-1.8572810517813905,-0.4514437309398333,0.2443085164293059,-6.320849636524322,-4.1146782705923926,-2.9808862227390125,0.0,0.0,0,0.0,0.5765729824941659,1.248008096872958,27.0,67.5,27.0,67.5,2.124,2.556,2.556,1.704,0.04,0.06,0.02,0.08,1.8960000000000001,2.844,2.2800000000000002,1.8960000000000001,24.0,48.0,24.0,48.0,44.25,88.5,44.25,88.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,17.649199227199823,0.1548773046540095,0.0026242732062241,1,0.0,2.0,1,0.0,1.0,0.8,0.7,18.489219370038562,0.10348240557545837,0.002100910211974422,0.0,0.0,0.0,0.0,0.0,0.0,
10,4851.619932747694,2,0,1,0.0055,0.0,450.09000000000003,66,116.52096014699246,116.52096014699246,1,66,44.53030324088884,44.53030324088884,1,0,0,1,0,0,0,1,0.0825715173729958,-3.4460389542010765,-0.724753049378313,-0.9210448165017252,0.1090708263152794,-4.876407767295077,-2.284486311220155,-0.6417488142615995,0.2774946462150861,-8.617891411692082,-6.105933576127375,-4.874133534343296,0.091759314274602,-4.233200580602384,-1.523737113060364,-1.956880069173379,0.1118207927335128,-4.916665556988059,-2.2926892825122773,-1.0278075600923655,0.2433708565710872,-7.254134543173313,-5.057804701033016,-4.071246857040082,0.0,0.0,0,0.0,0.6849126679304895,0.1956406612453834,500.0,1250.0,500.0,1250.0,1.116,6.672,2.7840000000000003,3.336,0.06,0.08,0.04,0.02,38.892,58.344,15.552,116.676,24.0,48.0,24.0,48.0,90.018,180.036,90.018,180.036,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,17.97773286501024,0.0981277796420352,0.0007976885829319,1,1.0,2.0,1,0.0,0.5,1.0,0.7,15.882965937583535,0.13386098550119,0.0009360239116605733,0.5,0.0,0.0,0.5,0.0,0.0,
1003,3653.671297737253,8,0,1,27.0,130.0,250.0,63,50.19872697346013,50.19872697346013,1,,,,,0,1,1,1,0,0,0,0.0830058721767046,-3.179584289243774,-0.5024392023854642,-0.7722894458949572,0.1121623599407526,-4.751439392117995,-2.1567782137065112,-0.6421826640921322,0.2370868417186012,-6.788876846410355,-4.431599560998117,-3.262347067173519,,,,,,,,,,,,,0.0,0.0,0,,-0.1134667868634171,1.5,5.4,13.5,5.4,13.5,2.124,2.556,0.852,5.1000000000000005,0.08,0.04,0.06,0.02,0.384,1.164,0.228,0.384,24.0,48.0,24.0,48.0,18.0,36.0,18.0,36.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.7986287229243,17.474522266529974,0.0794449152939563,0.0,1,1.0,3.0,1,0.0,0.95,0.0,0.0,18.434645553925925,0.1014444580319395,0.0011206783046648066,0.0,0.0,0.0,0.0,0.0,0.0,
1479,688.7628253365825,4,0,1,400.0,0.0,300.0,60,59.51458315609537,42.90306095662741,1,,,,,0,0,0,0,0,0,0,0.0759258219828668,-3.901600268898493,-1.2092015122541155,-1.6427846908770831,0.1043754111388799,-4.8409385922078,-2.350002645939463,-0.8631333079679336,0.1656703529742546,-5.165925682949308,-3.2256653858178024,-1.952002545826738,,,,,,,,,,,,,0.0,0.0,0,,0.1308569172721921,0.1839607301796822,86.0,215.0,86.0,215.0,0.732,2.208,2.208,3.684,0.08,0.04,0.06,0.02,2.472,9.276,7.416,15.456,24.0,48.0,24.0,48.0,45.0,90.0,45.0,90.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,18.54958954522961,0.0513897309057952,0.0129451889300039,0,0.0,0.0,0,1.0,,,,19.1966503403674,0.08130024967555968,0.0030278171216322884,0.5,0.0,0.0,0.5,0.0,0.0,
1507,4851.619932747694,9,0,1,70.0,0.0,350.0,68,103.41780077043225,103.41780077043225,1,70,51.64117425504558,51.64117425504558,1,0,1,1,0,1,0,0,0.0878517975574351,-3.5757991877149173,-0.8301997784412256,-1.064987518468684,0.1083147117506931,-4.895444831463031,-2.2241891571991648,-0.6678424844620696,0.2837890505686332,-8.795789072455914,-6.2339052053751045,-5.078375067009175,0.085449971252731,-4.0227233764882655,-1.293780954792651,-1.622410497991008,0.1129884462577466,-4.876664162625478,-2.2996425432988548,-1.0184882991123472,0.2512652503600694,-7.427290201133639,-5.205235192489535,-4.1796652996737365,0.0,0.0,0,0.0,0.1946600178508435,0.3163035974084311,64.0,160.0,64.0,160.0,1.668,2.22,3.336,5.5680000000000005,0.04,0.06,0.02,0.08,6.336,13.212,3.168,5.28,24.0,48.0,24.0,48.0,70.0,140.0,70.0,140.0,0.1,0.05,0.05,0.1,0.1,0.05,0.01,0.01,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.1596769784491,16.49546556090867,0.103747562914685,0.0031877064300884,1,1.0,0.0,0,0.0,1.0,0.25,0.1,14.215956831660213,0.1556463911199782,0.00040280461584787865,0.5,0.0,0.0,0.5,0.0,0.0,
404,9964.177008128749,2,0,1,104.0,0.0,200.0,67,80.71429579388173,80.71429579388173,1,65,32.54608701366199,32.54608701366199,1,0,1,1,1,1,1,1,0.0906001666849839,-3.573821224824048,-0.8703470534721607,-0.9685007948962262,0.1213568183331573,-4.792495723191634,-2.1775021256163485,-0.5585980282262325,0.2857921029431391,-8.289407899814265,-5.880402233000368,-4.509873340381231,0.0883440188834609,-4.195718510651758,-1.4541666417103114,-1.895145821477324,0.1068491880491938,-4.869911092398194,-2.299940095598362,-0.9974484214004125,0.2310172293127282,-6.952188995135447,-4.85403273925149,-3.804496854265063,0.0,0.0,0,0.0,-1.6140469558485484,0.9438456031604134,52.0,130.0,52.0,130.0,3.336,3.336,1.116,5.5680000000000005,0.06,0.04,0.08,0.02,4.164,6.252,4.992,4.164,24.0,48.0,24.0,48.0,40.0,80.0,40.0,80.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,15.871692672880982,0.1244641435385524,0.0026031997515633,1,0.0,0.0,0,0.0,,,,15.750114576986954,0.1105757262351278,0.0006469303909946782,0.0,0.0,0.0,0.0,0.0,0.0,
